记录数,address,city,closeTime,features,hasArtwork,latitude,longitude,openTime,postalCode,storeName,storeNumber,记录数
1,南开区天津大悦城购物中心1F-01/02号商铺南门外大街2号,天津,1899/12/30 22:30:00,"['OG', 'BE', 'MIC', 'NCB', 'RC', 'SBB']",伪,39.136821,117.180711,1899/12/30 7:30:00,300000,天津大悦城第三咖啡店,52368-274645,1
1,天河区103-104 商铺珠江东路11、13 号101 、201房,广州市,1899/12/30 22:30:00,"['OG', 'BE', 'MIC', 'NCB', 'RC', 'SBB']",伪,23.11999,113.325951,1899/12/30 7:30:00,510000,广州高德置地秋广场店,47356-255764,1
1,天河区地上二层L202a及L202b号商铺天环广场地上一层L102a、,广州市,1899/12/30 22:30:00,"['OG', 'BE', 'MIC', 'NCB', 'RC', 'SBB']",伪,23.132707,113.324072,1899/12/30 7:30:00,510000,广州天环广场2门店,49315-268027,1
1,思茅区创基尚城林源路666号,普洱市,1899/12/30 22:30:00,"['OG', 'BE', 'MIC', 'PO', 'SBB']",伪,22.768186,100.975115,1899/12/30 7:30:00,665000,普洱创基尚城店,53336-284510,1
1,佛山市顺德区大良街道德和居委会新城区彩虹None路1号首层L1016号铺,佛山市,1899/12/30 22:30:00,"['OG', 'BE', 'MIC', 'RC', 'SBB']",伪,22.796335,113.296123,1899/12/30 7:30:00,528000,佛山顺德大信新都汇店,57137-291141,1
1,东城区星河传说星河城购物中心1002号铺东城东路,东莞市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO', 'SBB']",伪,23.021984,113.791126,1899/12/30 7:30:00,523000,东莞星河传说店,1483-141713,1
1,宝安区宝安体育新馆后面新湖路泰华君逸首层,深圳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO', 'SBB']",伪,22.561251,113.881576,1899/12/30 7:30:00,518000,深圳宝安泰华店,32093-122424,1
1,鼓楼区乌山南入口广场东侧店面乌山路,福州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO', 'SBB']",伪,26.075599,119.299337,1899/12/30 7:30:00,350000,福州乌山店,17129-178707,1
1,晴岚路68号None北辰凤凰海购物公园一层L1-013单元,长沙市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO', 'SBB']",伪,28.236046,112.984726,1899/12/30 7:30:00,410000,长沙北辰凤凰海店,55181-289006,1
1,江苏省南京市None建邺区楠溪江东街83号一层104铺位,南京市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,31.992735,118.729353,1899/12/30 7:30:00,210000,南京缤润汇购物中心店,27239-246604,1
1,集美区L103 号商铺国贸商城一楼,厦门市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,24.587735,118.106868,1899/12/30 7:30:00,361000,厦门集美乐海分店,29846-253084,1
1,政务区怀宁路与南二环(东北角东流路)交口地面一层1-02号铺位天鹅湖万达广场室内步行街,合肥市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,31.821042,117.222087,1899/12/30 7:30:00,230011,合肥天鹅湖万达广场店,17570-176024,1
1,北仑区None中河路399号,宁波市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,29.89656,121.830986,1899/12/30 7:30:00,315000,宁波北仑银泰城店,22513-221425,1
1,鄞州区钱湖南路636号109室,宁波市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,29.809152,121.562055,1899/12/30 7:30:00,315000,宁波学府一号店,29522-254084,1
1,鄞州区钱湖天地一楼钱湖北路399号,宁波市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,29.831528,121.568225,1899/12/30 7:30:00,315000,宁波钱湖天地店,17146-175704,1
1,海珠区自编外1001号铺江南大道中131、133、135、137号,广州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,23.101845,113.273275,1899/12/30 7:30:00,510000,广州万国广场店,16529-172124,1
1,番禺区钟村街1号、3号、7号祈福缤纷世界福华路 62 号名家五街,广州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,22.969289,113.333899,1899/12/30 7:30:00,510000,广州祈福缤纷世界1店,50681-275888,1
1,越秀区None文德北路68号自编A101单元,广州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,23.123691,113.272004,1899/12/30 7:30:00,510000,广州东方文德店,48435-263045,1
1,江苏省徐州市徐州苏宁广场B1层B143、B144单元鼓楼区淮海东路29号,徐州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,34.26602,117.188114,1899/12/30 7:30:00,221000,徐州苏宁广场B1店,48629-264205,1
1,成都倍特店None青龙街51号倍特康派一楼,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,30.670373,104.063109,1899/12/30 7:30:00,610000,成都倍特店,31245-106379,1
1,武侯区None新希望路7号,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,30.61594,104.071363,1899/12/30 7:30:00,610000,成都丰德国际广场店,17442-181731,1
1,下城区18号1楼1A-09号西湖文化广场,杭州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,30.277352,120.163555,1899/12/30 7:30:00,310000,杭州西湖文化广场店,17308-180789,1
1,江岸区汉口城市广场二期一层35、37号建设大道延长线与幸福大道交汇处,武汉市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,30.654047,114.310345,1899/12/30 7:30:00,430000,武汉汉口城市广场店,21228-203106,1
1,新华西路与新华下路交汇处None菱角湖万达广场1楼,武汉市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,30.609276,114.267683,1899/12/30 7:30:00,430072,武汉万达广场店,13052-153477,1
1,福田区商场101号铺位嘉意台裙楼一层,深圳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,22.520428,114.065136,1899/12/30 7:30:00,518000,深圳金田路店,50864-276467,1
1,福田区怡景中心城G层FG012号福华路大中华交易广场西侧,深圳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,22.535169,114.060374,1899/12/30 7:30:00,518000,深圳怡景中心城店,31503-106051,1
1,罗湖区百仕达喜荟城225单元太宁路28号,深圳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,22.569057,114.139058,1899/12/30 7:30:00,518000,深圳喜荟城店,1648-134294,1
1,仓山区红星国际广场地上一层的F1012单元浦上大道与闽江大道交汇处,福州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,26.040395,119.280071,1899/12/30 7:30:00,350000,福州红星国际广场店,23788-229387,1
1,"越城区鲁迅中路209号一层None（1-2,7-10商铺）",绍兴市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,29.992102,120.584208,1899/12/30 7:30:00,312000,绍兴鲁迅故里店,27996-249426,1
1,浙江省衢州市None柯城区荷花中路555幢一层1013号铺位,衢州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,28.925873,118.879643,1899/12/30 7:30:00,324000,衢州万达广场店,53652-285912,1
1,雁塔区万达广场一楼科技七路,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,34.207752,108.89231,1899/12/30 7:30:00,710000,西安高新万达店,53419-284844,1
1,高新区高新金鹰国际购物中心一楼科技路37号,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,34.233291,108.901334,1899/12/30 7:30:00,710000,西安高新金鹰店,47663-258605,1
1,九龙坡区西城天街购物广场1楼杨家坪珠江路48号龙湖,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'PO']",伪,29.509977,106.516727,1899/12/30 7:30:00,400000,重庆西城天街店,32322-134388,1
1,成都市高新区交子大道300号,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",伪,30.583058,104.058924,1899/12/30 7:30:00,610000,成都悠方购物中心店,52559-281549,1
1,武汉市江岸区永和路8号,武汉市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",伪,30.615902,114.313849,1899/12/30 7:30:00,430000,武汉天地盛荟购物中心店,58848-293129,1
1,硚口区凯德西城一层解放大道与古田二路的交汇处,武汉市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'RC']",伪,30.59756,114.194538,1899/12/30 7:30:00,430000,武汉凯德西城店,50360-274364,1
1,福田区L1-25、 L1-26 号商铺中康路卓越梅林中心广场南区卓悦汇,深圳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'RC']",伪,22.570277,114.060322,1899/12/30 7:30:00,518000,深圳梅林卓悦汇店,29262-249610,1
1,福田区皇庭国商购物广场L2层22号商铺福华三路118号,深圳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'RC']",伪,22.533608,114.060381,1899/12/30 7:30:00,518000,深圳皇庭广场分店,20207-204091,1
1,虎丘区泉屋长江路211号1F 1I-01 单元,苏州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'RC']",伪,31.283162,120.549093,1899/12/30 7:30:00,215000,苏州泉屋店,18070-183587,1
1,渝中区环球金融中心地下一层B08和B08A单元民族路188号,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB', 'RC']",伪,29.558943,106.577941,1899/12/30 7:30:00,400000,重庆环球金融中心店,50120-273064,1
1,西区北喜来登酒店1层01单元西堤路岐江公园,中山市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB']",伪,22.519694,113.365362,1899/12/30 7:30:00,528400,中山喜来登店,16670-174344,1
1,天河路208号天河城首层北门103C号铺,广州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB']",伪,23.132745,113.322977,1899/12/30 7:30:00,510000,广州天河城店,35807-96162,1
1,"越秀区，下沉广场层ED001,ED002商铺吉祥路1号动漫星城负一层E1107A商铺",广州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB']",伪,23.125773,113.265164,1899/12/30 7:30:00,510000,广州动漫星城店,31185-105743,1
1,武侯区王府井商城1F科华中路9号,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB']",伪,30.618989,104.076465,1899/12/30 7:30:00,610000,成都科华王府井店,16369-155189,1
1,未央经济技术开发区熙地港购物中心一层未央路,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB']",伪,34.340536,108.945115,1899/12/30 7:30:00,710000,西安熙地港店,47359-256744,1
1,芙蓉区None黄兴中路188号,长沙市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'NCB']",伪,28.19903,112.976823,1899/12/30 7:30:00,410005,长沙乐和城门店,9062-151992,1
1,禅城区厂内六幢（即15#楼）101 单元弼塘东二街22 号,佛山市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO', 'SBB']",伪,23.012785,113.098047,1899/12/30 7:30:00,528000,佛山创意产业园店,20205-204089,1
1,厦门市思明区禾祥西路17号之九7-1、7None-2单元,厦门市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO', 'SBB']",伪,24.463821,118.08287,1899/12/30 7:30:00,361000,厦门禾祥西路分店,58268-292422,1
1,天河区None信华一街２号104-108房,广州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO', 'SBB']",伪,23.140589,113.363854,1899/12/30 7:30:00,510000,广州信华花园分店,25106-234329,1
1,锦江区华宇广场9号楼第LG层LG009成都市锦江区上沙河铺街789号,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO', 'SBB']",伪,30.622178,104.123309,1899/12/30 7:30:00,,成都华宇广场店,51166-276206,1
1,晋江市世纪大道888号None晋江万达广场二层237号铺（地面入口处）,泉州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO', 'SBB']",伪,24.817759,118.573343,1899/12/30 7:30:00,362000,泉州晋江万达广场店,17870-186884,1
1,福田区中信广场1002号深南中路1093号,深圳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO', 'SBB']",伪,22.539576,114.098156,1899/12/30 7:30:00,,深圳中信城市广场店,35802-78587,1
1,厚街镇None康乐北路6 号,东莞市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,22.942378,113.672704,1899/12/30 7:30:00,523000,东莞厚街万达广场店,28497-248027,1
1,常平镇富盈广场首层居委会市场路,东莞市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,22.973055,113.997341,1899/12/30 7:30:00,523000,东莞常平市场路店,24542-235824,1
1,安徽省合肥市包河区包河万达广场一楼1001号铺位星巴克2店马鞍山路130号,合肥市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,31.857839,117.302824,1899/12/30 7:30:00,230000,合肥包河万达2店,49599-270084,1
1,海昌南路365号,嘉兴市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.500586,120.69281,1899/12/30 7:30:00,314000,嘉兴海宁银泰城店,21245-210306,1
1,浙江省宁波市None镇海区庄市大道1088号F120铺,宁波市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.928352,121.624916,1899/12/30 7:30:00,315000,宁波镇海万科1902店,29285-249431,1
1,鄞州区万达广场银泰百货1F四明中路999号,宁波市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.826492,121.547889,1899/12/30 7:30:00,315000,宁波银泰万达店,1340-138371,1
1,鄞州区四明中路688号F1-07室,宁波市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.828325,121.553089,1899/12/30 7:30:00,315000,宁波鄞州天旋巷店,28714-250804,1
1,鄞州区宁波南苑环球酒店鄞县大道东段1288号南苑环球酒店大堂西入口南侧商铺,宁波市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.820992,121.55114,1899/12/30 7:30:00,315000,宁波南苑环球酒店店,27025-246264,1
1,鄞州区宁波印象城钱湖北路288号,宁波市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.834174,121.566641,1899/12/30 7:30:00,315000,宁波印象城店,18609-180787,1
1,武陵大道998号欢乐城购物中心一层,常德市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.065726,111.69486,1899/12/30 7:30:00,415000,常德欢乐城店,59955-294231,1
1,广州市花都区新华街公益路25号101单元,广州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,23.399862,113.217911,1899/12/30 7:30:00,510000,广州花都公益路店,54184-286449,1
1,成华区None建设路10号万科钻石广场一层,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.670045,104.105877,1899/12/30 7:30:00,610000,成都钻石广场店,25922-240926,1
1,金牛区一层成都市交大路183号金牛凯德2期1楼,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.703485,104.043657,1899/12/30 7:30:00,610000,成都金牛凯德分店,20574-206444,1
1,锦江区地下一层M001a号商铺中纱帽街1号(成都远洋太古里),成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.652809,104.082504,1899/12/30 7:30:00,610000,成都太古里二店,22686-219244,1
1,高新区None益州大道1999号第18幢银泰城购物中心1F,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.541777,104.05927,1899/12/30 7:30:00,610000,成都银泰城店,27226-244744,1
1,高新区None紫竹北街85号,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.616513,104.056178,1899/12/30 7:30:00,610000,成都桐梓林大世界店,48075-258444,1
1,龙泉驿区驿都大道中路900号,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.568862,104.23385,1899/12/30 7:30:00,610000,成都市龙泉驿都汇店,56532-290434,1
1,锦江区None滨江东路成都兰桂坊第17栋1层,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.643449,104.08457,1899/12/30 7:30:00,610021,成都兰桂坊店,7194-149366,1
1,云南省昆明市白云路段168号None瑞鼎城地上一层F1027单元,昆明市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,25.055517,102.739677,1899/12/30 7:30:00,650000,昆明瑞鼎城爱琴海门店,58253-292183,1
1,云南省昆明市盘龙区白龙路265号,昆明市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,25.051673,102.738562,1899/12/30 7:30:00,650000,昆明新迎新城门店,59080-293254,1
1,五华区None翠湖南路16-17号1幢,昆明市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,25.047108,102.705389,1899/12/30 7:30:00,650000,昆明翠湖店,48251-261927,1
1,杭州市江干区江干区机场路119-131号第一层A-15号商铺,杭州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.285976,120.192692,1899/12/30 7:30:00,310000,杭州天城国际店,27903-249044,1
1,汉阳区None龙阳大道特6号,武汉市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.559232,114.208313,1899/12/30 7:30:00,430000,武汉摩尔城店,16520-172366,1
1,江汉区新唐万科广场一层1-35号商铺长青一路218号,武汉市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.623375,114.261371,1899/12/30 7:30:00,430000,武汉新唐万科广场店,26020-241005,1
1,丰泽区南益广场地上第一层的 L102 L103 单元丰泽街 668 号,泉州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,24.903022,118.606559,1899/12/30 7:30:00,362000,泉州南益广场店,51488-274164,1
1,泸州市江阳区华升南路6号楼1号欢乐汇一期地上一层1040，1041单元,泸州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,28.894986,105.409162,1899/12/30 7:30:00,646000,泸州市佳乐欢乐汇店,56405-289724,1
1,涧西区None辽宁路170号,洛阳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.654488,112.407703,1899/12/30 7:30:00,471000,洛阳辽宁路万达店,52851-283385,1
1,西工区王府井百货一楼中州中路429号,洛阳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.668692,112.434107,1899/12/30 7:30:00,471000,洛阳中州路王府井店,24696-238146,1
1,历下区济南恒隆广场东翼一层泉城路188号,济南市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,36.664615,117.024795,1899/12/30 7:30:00,250000,济南恒隆二店,47480-256947,1
1,市中区市中区经四路5号魏家庄万达广场一层,济南市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,36.662108,117.001897,1899/12/30 7:30:00,250000,济南万达店,12873-153126,1
1,槐荫区银隆购物中心一层125经十路22799号,济南市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,36.649384,116.978116,1899/12/30 7:30:00,250000,济南银隆店,15147-154649,1
1,宝安区中洲华府商业大厦首层L106创业二路与前进路交汇处,深圳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,22.571464,113.906536,1899/12/30 7:30:00,518000,深圳宝安中洲店,22753-208565,1
1,罗湖区逸翠园（二期）一楼101单元翠竹路1052号,深圳市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,22.560476,114.130098,1899/12/30 7:30:00,518000,深圳翠竹路店,29066-251684,1
1,浙江省绍兴市None越城区解放北路449号1F-001商铺,绍兴市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.999988,120.58033,1899/12/30 7:30:00,312000,绍兴国商购物中心店,47451-258326,1
1,"绍兴市柯桥区柯桥区钱陶路799号一层1F-11,1F-12商铺",绍兴市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,30.092642,120.510605,1899/12/30 7:30:00,312000,绍兴柯桥万达南门店,49052-266866,1
1,新城区苏宁生活广场一层解放路186号,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.265068,108.962687,1899/12/30 7:30:00,710000,西安苏宁生活广场店,27093-242565,1
1,新城区西安市万和城购物中心一层长缨西路1号,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.279159,108.994942,1899/12/30 7:30:00,710000,西安万和城购物中心店,54194-286458,1
1,曲江新区民生百货一层雁塔南路518号22栋,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.212062,108.964898,1899/12/30 7:30:00,710000,西安新乐汇民生店,27416-247365,1
1,未央区大明宫万达广场一层太华北路369号,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.316501,108.972529,1899/12/30 7:30:00,710000,西安大明宫万达店,20497-205928,1
1,碑林区伟业大厦一层1-8号单元南广济街69号,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.255524,108.93956,1899/12/30 7:30:00,710000,西安伟业大厦店,50676-275785,1
1,莲湖区None星火路22号,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.285579,108.92133,1899/12/30 7:30:00,710000,西安老城根店,53582-285795,1
1,莲湖区None西关正街57号,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.259107,108.911395,1899/12/30 7:30:00,710000,西安开元商城西旺店,20495-205927,1
1,西安市灞桥区长乐东路999号华阳城1楼,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.279657,109.071954,1899/12/30 7:30:00,710000,西安华阳城店,57054-291050,1
1,西安市高新区科技六路4号兰岛广场一楼,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.211483,108.901656,1899/12/30 7:30:00,710000,西安兰岛广场店,56781-290729,1
1,陕西省西安市碑林区雁塔路99号李家村十字东南角华清广场1层,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.240222,108.96468,1899/12/30 7:30:00,710000,西安华清广场店,53825-286033,1
1,陕西省西安市雁塔区朱雀大街南段12号,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.193665,108.938563,1899/12/30 7:30:00,710000,西安城市立方店,59357-293584,1
1,雁塔区龙湖星悦荟一楼曲江新区新开门北路888号,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,34.217125,108.992355,1899/12/30 7:30:00,710000,西安曲江龙湖星悦荟店,54796-288525,1
1,南岸区长嘉汇购物中心L1-1B，L2-1B南滨路133号,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.578366,106.58522,1899/12/30 7:30:00,400000,重庆长嘉汇店,48431-255725,1
1,江北区茂业百货G层建新北路16号,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.577154,106.531214,1899/12/30 7:30:00,400000,重庆江北茂业店,32321-134385,1
1,沙坪坝区景苑路8号附1号大学城,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.600163,106.301345,1899/12/30 7:30:00,400000,重庆大学城熙街店,25927-242169,1
1,渝中区None邹容路109号二楼,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.556934,106.57712,1899/12/30 7:30:00,400000,重庆商业大厦店,31900-117274,1
1,渝中区大坪时代天街D馆时代天街17号,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.534747,106.512359,1899/12/30 7:30:00,400000,重庆大坪时代天街D馆店,53285-284229,1
1,渝北区星光天地一层经开大道68号,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.628796,106.533226,1899/12/30 7:30:00,400000,重庆星光天地店,18607-191911,1
1,渝北区紫荆商业广场5号楼一层红黄路街121号,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.588682,106.534363,1899/12/30 7:30:00,400000,重庆紫荆商业广场店,19651-171231,1
1,渝北区龙湖源著天街地上一层1F-01商铺新牌坊新南路西段,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.599892,106.489843,1899/12/30 7:30:00,400000,重庆龙湖源著天街店,50142-267245,1
1,重庆市永川区昌州大道东段789号,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.364028,105.932869,1899/12/30 7:30:00,400000,重庆永川华茂中心店,58044-292115,1
1,重庆市渝北区紫荆路188号,重庆,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.592976,106.533802,1899/12/30 7:30:00,400000,重庆佳华北宸里店,60426-294692,1
1,浙江省金华市None义乌市工人西路9号一层L1B09单元,金华市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,29.310997,120.074112,1899/12/30 7:30:00,321000,金华义乌之心北门店,51319-278105,1
1,金凤区万达广场1号门1楼正源北街,银川市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,38.486962,106.249005,1899/12/30 7:30:00,750000,银川金凤万达店,47484-258305,1
1,岳麓区金茂览秀城一L129heL129-1单元环湖路1177号,长沙市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,28.197043,112.90845,1899/12/30 7:30:00,410000,长沙金茂广场店,49751-271085,1
1,开福区金泰路199号世纪金源购物中心1层,长沙市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'PO']",伪,28.25573,112.978476,1899/12/30 7:30:00,410000,长沙世纪金源店,49752-271086,1
1,成都市花照壁西顺街339号,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'RC', 'SBB']",伪,30.698638,104.034101,1899/12/30 7:30:00,610000,成都市龙湖西宸天街店,56809-290774,1
1,成都驿都大道地铁2号线洪河站口,成都市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'RC', 'SBB']",伪,30.6049,104.156474,1899/12/30 7:30:00,610000,成都绿地伊藤广场店,56559-290433,1
1,西安市未央区凤城七路大融城商场,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'RC', 'SBB']",伪,34.338723,108.947956,1899/12/30 7:30:00,710000,西安大融城门店,57253-291348,1
1,杭州经济技术开发区下沙街道金沙大道97号None金沙印象城地上第一层1F-27号,杭州市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'RC']",伪,30.308154,120.335416,1899/12/30 7:30:00,310000,杭州金沙印象城店,58060-290589,1
1,陕西省西安市曲江新区慈恩路777号None大悦城1楼,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'RC']",伪,34.215604,108.962987,1899/12/30 7:30:00,710000,西安曲江大悦城店,57128-291151,1
1,陕西省西安市雁塔区雁翔路3369号创意谷广场一层,西安市,1899/12/30 22:30:00,"['OG', 'DL', 'MIC', 'RC']",伪,34.212199,109.011634,1899/12/30 7:30:00,710000,西安万科曲江创意谷店,56766-290704,1
